"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
10.4332909828044,117.791229550397,22326.8920457187,8.16150481072833,307.707508611824,412.986833790332,12.8907085645118,65.7334783893828,5.05731051651573,0
7.41414819633624,235.044534487371,32555.8525370737,6.8459520238449,387.175316477357,411.983364167012,10.2448150683598,44.4892972522603,3.16062446823264,0
7.08079450427684,232.280452023532,14787.2062648582,5.47491483173313,333.775776610813,383.981723024758,12.1669371450517,86.0807274844409,5.02916672408073,0
5.11581706377122,191.952742974859,19620.5453286122,6.06071299498933,323.83638391363,441.748379324869,10.9664861529535,49.2382313227357,3.90208876764375,0
3.64162977747338,183.908722261827,24752.0724597554,5.53831413348136,286.059556049271,456.860095941041,9.03406675271333,73.5946567566564,3.46435303515502,0
5.61806440590915,304.235912112317,17281.9751684116,6.10108350510192,333.775776610813,399.471566281094,12.2650015775136,81.588992456499,2.89654694130447,0
7.08079450427684,143.453731311923,19942.2732181848,5.89075458310612,333.775776610813,427.130671481902,22.4698919883569,53.1240942189588,2.90756391519334,0
9.26718753076355,198.614394719096,24683.7235660297,6.11061242139319,328.077533201469,396.876949057918,16.4719693531551,30.383314574642,4.32400464561828,0
7.08079450427684,233.858995691212,11703.9239070479,4.59938794342173,309.03932035276,349.399632532305,18.338892549806,42.6774652827194,3.51000404459053,0
5.33194047901854,194.8740654458,16658.8765031636,7.99382956237532,316.675161828167,335.120398437461,10.1805138026316,59.5727137112269,4.43482025795655,0
7.14577154521882,238.68992851166,28780.3404316327,6.81402870120907,385.97565048679,332.032706330686,11.0931633974527,66.1380447471002,5.18259070398023,0
9.92069105876815,202.817483001426,9973.93405920854,6.8822483067815,337.350529109637,333.192469937681,23.917601261275,71.833623959766,4.69070723013249,0
4.75843942467148,183.349454105998,21568.4287790359,4.73134898461418,333.775776610813,403.944168209202,18.6682294575212,66.912400034306,4.54280146174917,0
5.70292597682472,216.850473872615,35606.440176808,7.1843510891688,333.775776610813,504.63826042575,16.140790019198,77.5361835178031,4.1377390162066,0
6.95386422551106,209.638292979021,10575.1862808894,4.46270724613798,315.606594400392,391.184315086006,13.285333916086,87.3908889795634,3.19571032819626,0
10.682966425806,173.375498350121,15758.7406213889,5.57078357539446,307.352585765927,323.807913246581,10.0908697516698,78.4727844538545,3.99977538155006,0
7.08079450427684,129.890572345674,34415.8531458731,6.32192899036114,304.535224233884,470.329168542199,18.5994099238213,72.4036338688809,4.40558600033858,0
8.75725739744099,200.191400442057,21536.2246874454,4.91510105454319,317.882900497837,404.717799156445,13.7683233064213,47.9308718771102,3.62613544161223,0
7.08079450427684,168.388430774295,27492.3073065878,7.04622479769641,299.820477910822,383.795019990326,16.1820664936744,75.7294338899146,3.04805722310698,0
7.80963189801941,100.457615091583,12013.5506287645,5.21231460206535,247.200826047643,605.220124350006,9.61134874001124,66.0841736371334,2.44744446391063,0
6.65248809085571,145.010171919083,19871.7884483059,4.9610663801915,288.052191736852,545.974993762403,10.9420242560121,71.7274140605346,3.74209042634967,0
9.14719705533692,211.714141777641,11920.6108356462,7.2307947693374,339.751918800794,527.708910013041,18.2753121092776,47.6348849343715,3.79453159110321,0
10.5607446362182,181.893365561554,21783.6510333634,6.99125999623813,340.390378355173,456.556402122344,16.4828353669639,34.2520490783523,3.96468635002213,0
7.48425483772747,260.092172573372,30616.6151488537,9.37913354050762,333.775776610813,404.670777328163,15.9344838712071,66.6210265451665,4.78118817656256,0
8.5208065729703,238.33511245551,28779.6500110336,8.28280846450961,381.649322871895,481.318802688613,6.01633660927121,39.0911713622533,3.94060452979468,0
4.99941381079692,190.28705014936,24323.8659030459,7.23016412686204,324.893037842256,405.33048202759,8.2365575031053,99.4273849182851,4.46068393173744,0
7.08079450427684,157.801193554204,16963.6250117375,8.33561854987671,300.044234281112,360.995994488075,12.8238609493708,71.7170050975215,4.40538570565903,0
7.08079450427684,155.055726825934,20557.2404317522,8.18731904967033,333.775776610813,290.180983110505,16.6222551838921,59.6220574621079,4.08990768967787,0
3.90607835495617,233.402835012476,32144.7999336183,6.9948396173051,348.359448213977,269.449051226939,9.6541256002684,63.7430638401644,3.90287971165746,0
6.39135362383218,213.017829682795,20965.4783088536,5.37555989197469,327.650542521707,369.338120915857,13.7581051707438,17.9157225691808,3.92374916929651,0
7.08079450427684,229.48569367886,35729.6927086303,8.8108430450164,384.943778948421,296.397547243014,16.9270921798069,66.396292946768,3.8556022119167,0
8.69209201270804,195.143738784055,24656.2396794446,8.23190033837729,333.775776610813,398.345418003516,12.3807707927523,48.4407248655469,4.47796024823393,0
8.08575980088222,127.739673829373,32653.9103602676,6.53423741011492,333.775776610813,416.239630070402,11.1196592547937,78.2750500377115,4.06868890948167,0
6.20397770227835,212.306618286686,21815.0741479055,7.87399188454547,333.775776610813,362.108004313962,14.9330126610987,63.8738199472853,5.21568920611903,0
5.05810886856514,238.569380413499,34873.9345228707,8.9832761443866,374.433504516857,669.725086180179,13.3531814339635,76.521799745524,5.10665577442008,0
7.08079450427684,103.464758660095,27420.167424582,8.41730503208953,333.775776610813,485.974500457814,11.3511327307085,67.8699636759021,4.62079345165322,0
7.08079450427684,211.200526008897,12830.4841337754,4.50211703396181,326.961517565751,333.329847958668,16.0451484768669,49.8984056354283,3.43974004154992,0
7.26155052207072,179.889788237885,24964.7777030965,5.83708649283744,349.269271301457,501.18278074341,17.2877132782963,50.9930064530811,3.6363641826805,0
7.16046723080874,183.089310037929,6743.3460655304,3.80303642359799,277.59909862106,428.036344350404,9.79962468961304,90.0353736736207,3.88489104414728,0
5.70476477621302,116.299329883796,33223.5815287499,7.05050315957697,297.078153478521,504.378680967655,9.00182048756614,48.1470312534892,4.15753340748974,0
6.21727313516034,130.944463888466,19460.3828189876,7.09246295530537,300.131271998304,556.653710033398,14.0836083521955,57.8970747068077,5.3258334456958,0
8.67993496996418,242.228667285519,22984.0509514824,7.5187646593999,333.775776610813,352.94258812349,18.7044090592749,69.9079024491522,3.8734702984483,0
7.08079450427684,219.30091421337,14859.4664242837,5.59832676562926,344.442393672891,425.213574807613,15.7718343660583,49.3520014778044,4.65591659868882,0
6.8973221411002,211.360166721062,25650.7776431203,6.76600990675459,333.775776610813,383.014310167853,13.9347880413807,90.5233298630093,5.02278363000457,0
3.51454552874528,158.732075761402,23029.6636135636,6.82167909946113,286.522846816978,307.379142035191,9.71223191091832,79.8509285745725,3.76261533109937,0
3.72250048593372,163.639746920582,37962.167991261,6.68457027419134,326.694017860303,467.562972871182,14.5672688601883,50.577979098281,3.66283773199136,0
6.45500479749672,176.68397277687,24468.0483903546,5.75693003869286,314.79959828381,477.581346155703,16.2455043416107,57.7297238284401,2.29343140641286,0
7.31680475388092,217.522861962291,31903.3998115322,9.86504750268218,376.937972305666,425.913400180269,8.99275427225467,69.5092198221153,3.5083726497836,0
1.84453836649884,233.764342720727,28689.5957776829,7.72443229996391,333.775776610813,410.387263837708,15.6118592963052,54.2994440941892,5.01346335110373,0
5.51912565643761,168.728583039567,12531.6019210648,7.73072294792503,333.775776610813,443.570372097492,18.0990781038616,66.396292946768,3.75899586032392,0
7.40898546692461,204.961749810895,9566.1222701692,6.50592313880598,311.452662511749,504.145994083866,11.5321440077412,81.1069377314624,3.77242092798951,0
5.9767696180876,258.952732015953,27267.9818609542,7.64859933144346,383.657152107097,514.118920118766,12.2567902511904,82.4697984299673,2.99467109550822,0
6.39535913167106,133.834229104379,23827.2750154029,5.1277468613272,266.908428280785,573.400295149959,9.83387458458026,95.0266092798437,4.1912175147117,0
6.20964225970848,195.417720948981,13116.707711787,7.87934767085967,333.775776610813,417.241656026349,7.5076623145153,70.5473869061206,3.61251961494671,0
6.76283252189174,232.075176555876,27159.3843452335,7.8849906578686,350.445292697202,465.41377462135,13.8639648823311,64.812257383196,4.91657916075128,0
9.91871706385417,199.181251073391,21470.2783054133,6.79984141022556,329.178429026076,430.507706865287,15.9660429443621,59.2922732697522,3.38550844385672,0
10.1554401702219,300.29247579584,12652.3629786581,6.6551263625675,398.647785745958,487.459131030755,9.34763398648568,67.9197886870381,5.00246725992208,0
8.72172671062058,206.369682384784,28608.0520763725,6.32544240366485,377.404538185199,506.938352729825,13.5537510072485,42.3814839375372,2.55502690399687,0
7.08079450427684,197.979782841259,17153.3061634521,7.65920393938108,329.280314603073,575.114694423425,11.8709814823433,69.1098356828326,4.38392181352232,0
7.08079450427684,199.107885564034,29721.9116303501,6.86969021535594,357.303220967481,420.709591222073,9.22661866528483,55.2942832666723,3.35516464217616,0
6.09964670546839,237.919926763253,20416.8409961907,8.45783069927438,333.775776610813,291.104836569068,19.2700542604638,93.1380094815402,3.17278976915288,0
9.02678771951163,253.217074170985,27965.0721459284,6.58837436618264,373.553235338394,588.319650536399,16.1457320527751,59.1244508481104,2.01904201820117,0
6.95337160338955,203.146546752177,11609.1090545278,5.49573765470786,304.283193214404,551.143337166581,9.38778127553081,55.9580055948576,3.6518658084229,0
6.14087755694786,197.876089749367,26687.8744833339,7.58719641794751,329.231852935019,548.072761316117,15.8363302052362,41.263647883677,5.35946029501296,0
7.07787400653045,220.670539606766,23873.3782101337,6.18183961638285,341.987234078384,333.050785943346,10.661798937604,90.2977703302096,4.76450826492145,0
5.48831430901251,135.802361700609,21485.1531951911,8.18741579072919,280.60328667032,441.331137458693,14.860262683375,88.2873455618085,5.06678627178454,0
7.20555917458873,120.327615343609,24627.8675604689,6.20246933211403,289.768696553328,418.433289920077,13.6431470858693,63.7337323701965,3.71005312567987,0
9.17786986589243,163.274828255701,20868.3312189988,7.72604043416508,320.421432178678,426.99439316894,10.2142746032407,62.4309261568399,3.10876998791345,0
4.27071619473374,166.837708540285,24405.2505349528,7.39151013842066,297.206739168304,349.518910367649,13.4785264454989,54.4748395444017,3.76390590295233,0
7.34884451155061,223.264939730207,11519.0465273566,8.8895586798206,333.775776610813,494.158434086964,18.1453742537772,73.715522016809,4.88087515618085,0
8.52616986977779,175.612836321743,11837.1233596084,7.48370883798738,308.398515538285,474.240482290634,21.8459162525421,52.3722011066748,5.08301414151692,0
7.08079450427684,169.041917498118,36152.8208993245,8.33038889819766,329.039710176165,590.748787180291,17.695114357126,103.150462645378,3.99597378749276,0
2.61203591481726,188.804125730409,34798.2525868031,6.79643915408815,333.775776610813,468.080266608436,13.1707632092033,49.5237699830677,4.76520537015901,0
8.49057156202774,204.123648393358,22989.7963899466,8.27079293672615,358.847114997085,435.00089830823,17.0842456548762,62.4216370579103,3.87555680513677,0
7.08079450427684,213.541932292591,22539.7116145122,6.95720417858686,334.04118620669,463.398847090837,11.6230191579776,69.6158496449283,3.39859258731666,0
8.85840153120047,254.617518664217,9624.30046211011,7.95401562709248,348.408194901641,344.303362522259,7.93546775833221,78.1085498155673,5.52572633812172,0
6.09815652147278,189.995845993418,27776.9010516934,6.44309787786945,347.930400415737,245.859631971253,14.6368822563776,73.4246324550165,3.97736236432997,0
8.41997068212899,185.71898879367,13237.9896045708,3.99826584098065,308.142638852851,463.647277372842,17.2095650554708,48.7831116597878,3.96247831428277,0
9.28615502143237,222.661551381594,12311.2683659781,7.28986604105265,332.23935949286,353.740099997064,14.1717625653355,66.396292946768,5.23998187008168,0
7.87589513548179,226.284787816812,12710.2494516118,7.30312658315166,346.403258137368,445.37414743286,6.06346191252914,63.1280440310222,4.23858920348152,0
7.72533290807476,252.265491197857,36477.7381124191,8.38676100823379,426.543589756511,339.411326656314,17.485844248946,60.4838846622711,3.7248367036447,0
3.38809061052389,212.02894446572,20230.1255769518,8.56978152973331,349.155998712752,353.912927441666,18.2083396718999,82.3878739901734,2.79860094826705,0
6.74530671508096,218.424637019234,21871.8387000425,7.16550919246892,333.775776610813,373.050101639213,16.8266194647623,74.0860799726436,3.9023525898765,0
7.08079450427684,190.423898541566,28062.6418920404,9.61514702699479,357.226709496316,263.771913504537,13.4452251967609,67.0555584029921,5.62901563605733,0
7.18382572339319,261.850799769252,14100.9689869799,9.00849519373189,358.724702121681,290.423838365244,17.1499071256872,82.0251158024052,4.59716551152686,0
10.1119767046487,240.432100229138,15331.3026917532,5.39265128202306,361.902926198397,403.041810149845,16.1311242870145,61.1111463382773,3.42576324217368,0
7.39741329854342,122.541039859825,8855.11412133137,6.88868893909841,241.607532335851,489.851600404826,13.3659061952663,66.396292946768,3.14915751043267,0
7.81280438831031,196.583886030957,42550.8418157718,7.33464763966925,333.775776610813,442.545774548245,14.6669172423156,66.396292946768,6.2048463588289,0
6.87745693257671,136.879213870788,27433.5872941518,7.09152151426043,307.397088303886,342.196346634474,18.403845830233,81.1934121712123,3.82765007173544,0
7.08079450427684,146.970245225105,16367.4583719755,7.68703718588935,333.775776610813,468.945014750227,18.6013807337364,49.5619688941635,4.66435032100155,0
7.08079450427684,230.809482468557,27418.7810444801,7.13649839173054,369.31000779813,274.660596553615,9.57858460017042,72.3769087833256,4.19759520920682,0
7.52105167867218,267.059647448931,26865.3737409052,10.4494503096568,333.775776610813,505.709371701479,16.2377457709056,57.0377801704331,2.88078534729384,0
8.55087546928934,231.248786805544,28918.4199530772,7.82252849054793,369.264222748674,432.285270027194,16.2662966876369,73.1494643248359,3.77288660745877,0
10.3084776568137,217.219746431633,27653.2351844107,8.91226634068462,369.531206353232,382.951504838969,6.58040155082625,59.5760399105859,3.28507705246984,0
7.08079450427684,252.6704690341,29368.6741840522,9.90614662722374,433.95221194799,465.216620620148,13.2210336342374,84.1986065332754,5.052736766117,0
7.37108507320957,207.716824421235,24913.8371658901,9.61633043693997,362.300180048402,363.168538419018,11.5426617821751,67.7207043792921,4.41258953670281,0
11.1806946644619,228.300860361254,16600.3927466471,6.0940005305238,333.775776610813,504.050539133305,15.0350469074864,110.739299344312,3.80984165409914,0
6.50648776650247,202.285937949592,17087.0769018372,6.20198276732331,326.662368312598,481.77193425228,16.5351859271801,46.2057479107106,3.54877558874774,0
6.6439357746623,151.88960011378,10909.1945923231,3.74962514830096,240.936722137512,437.909005165605,15.2647423480241,64.2039637026633,3.81295292599179,0
5.03377398975167,155.321477500803,34971.8074826268,7.12147744810493,320.115497020528,500.637326170004,18.3124985419358,63.1933059895138,3.24494847731906,0
6.91260756198984,155.740495235264,17973.1788590118,4.91630256203135,275.908227859839,439.648051219393,18.3807119263819,55.5074684684337,2.61224895319217,0
7.9776359908805,245.895130408675,32170.0691600962,9.63563608296433,399.583154921766,473.66245276455,11.7283381959607,23.8170199049478,3.55212949970165,0
6.07833583650927,197.501911898473,35957.7921825948,8.1304722082473,379.527706292391,360.060477355827,20.0984128913569,41.8659595102135,4.20158090550856,0
6.24241448410385,191.908729549292,28149.4117916229,7.13043679959553,319.306785080274,448.242526742302,19.3700908745463,60.9394809821198,4.50870509789448,0
6.06335478989108,160.767311284926,14775.1455957529,7.48410364667024,305.8285532787,327.270238680758,12.3090159553652,69.0384538706694,3.46733691481686,0
8.12958551396673,177.898966625482,27834.2176963405,9.00600774687328,334.438538803578,397.021427553866,15.9362616766008,81.3907584962452,3.36253713519879,0
9.56240594378952,202.013642600092,13041.8291403941,5.82065520785932,327.118824016746,433.381666732186,14.1390659089117,63.5489926560928,3.76271983703003,0
8.16779263230825,200.913754671951,27141.3629029435,7.26241663865427,344.16113431572,525.598787501158,16.1422840033882,66.2314355359186,4.28939548409825,0
8.59441613520648,270.02270585231,15791.6753511272,5.91269062429658,333.775776610813,672.556999237707,20.1840514723127,54.9612852534295,3.56899170797641,0
7.08079450427684,167.386127326361,20944.6208144132,4.96312404931323,333.775776610813,566.339293972346,11.3188065961248,66.396292946768,3.67979503475503,0
6.82546790063039,187.051709666074,46140.1268495023,6.13775746208674,352.702182236881,373.427235487894,12.6063816468097,58.7522013156628,3.02744957804516,0
7.86117770099856,204.274241099894,25145.0241247856,7.92331537481215,338.213803443688,469.486961246162,15.9934103508625,86.1672982933708,4.15765662837507,0
4.96577355964497,220.84863863404,21802.7448979289,6.25057803110652,311.598135966664,386.413331518427,18.0352375421452,53.9081773539711,3.42176684940126,0
6.20743296761472,192.937027096907,13442.6034711367,5.81902293961138,325.906561765528,533.795850817681,14.6875393373361,60.485033294962,3.54929884129315,0
7.08079450427684,157.001287432051,20067.1053281071,8.07105102892047,333.775776610813,490.909712237268,17.3229464299624,71.9692613810161,4.41755979101632,0
9.76925100608684,264.265654279137,8471.67738143048,8.34970976670902,359.268542593351,353.196475487524,15.047086914888,52.6454585339377,4.63655619525686,0
9.63066547990335,152.862433484157,23641.7025653039,6.92570607978945,333.148317659025,417.167072927369,16.6701839174972,89.997574219544,4.92009115795916,0
5.18747160543638,104.752424988827,20060.0787272012,6.91391091380752,333.775776610813,368.815428587841,15.1403484877802,98.6566458821638,3.20325789626199,0
7.63357008767755,199.652999577864,16312.154973975,9.90054689705391,358.566282086721,420.534171827919,10.5393922697286,100.242706003757,2.92706676688638,0
5.77119904981369,155.050893050641,24909.444009562,6.53126126981309,297.009319394114,313.701934333433,11.7047889965081,85.6883034547674,4.68895906549511,0
6.57996932940156,197.226980910949,17657.0841764933,4.50629347440582,290.289894259116,254.393275604808,9.84765527571784,73.7497164666022,4.57593187159087,0
4.80115436807586,180.772870756366,13556.7343971147,8.97728638077529,322.062446971722,587.395011704661,12.4013680657031,62.0281865244699,4.41863813166775,0
7.94881571815157,238.2364096996,19129.4583654402,5.85196496240489,333.775776610813,434.655458610077,8.66329370070542,67.304040284504,3.69225086126982,0
6.90699217181166,216.785290840025,19991.239149049,7.30235165128946,340.106027788351,356.459136851582,9.61410602461177,61.1226436255536,2.1247593522163,0
7.08079450427684,281.268667020516,22452.0908078607,6.77369898566069,343.635821280367,395.34177529289,14.9030804695558,67.1251677779342,4.4443501992277,0
7.08079450427684,190.779459904556,12224.3105064385,4.6462110527429,308.564886299583,399.271358931779,11.8767966690689,61.8866359880203,3.46317254771625,0
8.46133087400179,212.581366389215,34406.7764457473,8.67915155583666,384.855381503011,477.343368601036,13.8017121813804,66.396292946768,3.77194414640948,0
7.72613480790251,233.94786366297,21667.8687413264,6.31318187205834,340.273171420464,472.258993732568,14.3998600159613,36.578037887642,3.72063690445242,0
7.08079450427684,247.661573286123,19549.4993412883,8.76967028986269,333.775776610813,438.865775112063,16.6246536154002,64.9490081845894,3.77773741350543,0
8.92707814830174,241.875105045647,22821.2543765666,8.54973827385147,367.975557858676,380.19720002244,10.8592872781103,75.8570678201616,4.60186095914794,0
6.20801553971902,153.221106319491,17358.7963650421,8.21493885317026,328.28202899765,481.195673478421,14.2740922752103,62.7181991716348,4.33461573232045,0
6.12842563529592,141.492409507039,9615.83270969255,7.62791913004187,277.951703726615,415.008736896396,16.4358429133073,50.693926711494,4.6338238619208,0
7.08079450427684,202.254832787838,11981.740191013,9.18910613840245,339.983934578883,416.588905752914,14.0792283475986,62.7655295345674,2.67891071319058,0
7.30804884827557,274.704950471649,14600.5395218919,8.10580288156064,384.564852479778,415.607277793495,16.7616247036236,68.9372269462471,3.69611971150142,0
7.08079450427684,170.099235669296,39906.1902710149,6.55499621279992,333.775776610813,515.386742011349,13.5160781298961,40.5141723626392,4.35323858897122,0
8.64088640890949,201.568724095364,26473.7132389616,6.96709456161794,352.30658571021,309.983286816536,17.6650833831558,68.6649234763206,5.26310157204138,0
7.08079450427684,205.50945715452,20406.9276715005,6.81006923490692,355.265922885755,482.330054809498,12.3377764338217,70.5806072292685,4.10252948150214,0
8.15321007527215,127.144891806031,10280.9294967405,5.82835779446371,267.636885642081,487.908327190203,11.9434765806413,90.6193543921401,2.90578813405652,0
8.29372011038887,206.160414887914,35216.3859701736,6.4409997656439,347.062240730117,399.483621200017,16.0656679446924,79.9545109643845,3.95471528267077,0
7.08079450427684,233.850345005271,21136.2867641593,6.68987762494025,333.775776610813,332.737586536266,9.7452820088356,77.5299445069415,3.31085850800127,0
7.08079450427684,237.677383112304,26009.0752593306,7.0745313208724,372.600296429452,344.767924404312,14.4422382810981,72.6962404887634,3.70660179154069,0
9.48997287832585,234.069965161647,15513.7403779632,4.73533222387028,333.775776610813,277.970069731519,16.6982163691989,81.4271740172387,4.21996752235567,0
7.83097634338162,190.79904405061,7695.06393470298,4.84520547564011,292.515824496843,507.445488328078,15.5266584456971,85.0095058969045,4.58878465694885,0
4.43028121154654,139.685758800067,28862.2571698188,8.96137237710277,298.379458364091,434.781267064466,17.2992944626111,63.0425009230603,4.38456515563776,0
7.24073963888777,201.186804455864,23783.0995563778,7.75128544006986,340.983683360551,579.220394132469,13.4863790989332,62.6502355037238,3.55629746715451,0
7.08079450427684,260.205359611888,19517.7247991176,8.76416867811755,368.821036849178,251.020898705865,12.8045881465813,48.6518904282822,3.66552176446952,0
6.86730132179913,174.184976384729,24112.1534705246,5.52994223598178,297.655574870714,484.122938877591,11.4826869957823,65.304413621421,3.82359503986888,0
6.12963701481375,200.278182205738,30989.9484145183,8.83010231923039,348.86815408523,341.388576714774,9.30011727814434,79.5536120701269,4.61588618127591,0
7.91704944317788,278.056320997531,27192.2805606463,9.22012821147038,424.787995893508,358.781736184615,15.0543128713747,56.8396020283916,3.65948462488859,0
6.51161807524181,181.873421728964,29136.8146238697,7.68577509624383,345.751638450597,475.341350669493,12.3212321574666,52.4376171400562,4.85043370775417,0
5.32381558430839,232.368579969203,37625.7526798583,8.87982293386577,380.576472000651,580.897700394379,12.2938030525696,55.3100194095392,2.88072184587293,0
6.76957286865679,168.937072453872,11067.181147841,7.12126360858425,305.794950297762,289.542460115854,18.5459029612397,62.0015712839557,5.22054026961025,0
5.87797404044048,141.61528668805,13652.2931993926,5.70165912542623,279.782400407516,538.495404440218,12.0340422690194,67.9072580088852,4.03225950382439,0
9.5340217161642,201.955208039987,9472.61492046473,6.10570848853878,319.576420193652,259.636803065582,15.625616673663,66.396292946768,2.76823892848497,0
6.3400276280476,225.02814848907,45222.5066654832,5.80903156174734,363.00575511398,435.500457091777,11.3859372661948,80.6703113615465,3.68600132424728,0
8.66159242995912,284.098351537259,27088.4764602531,7.89785652224471,333.775776610813,512.277310057878,16.9121415801177,72.4657627736582,3.67043101006319,0
5.65350613479323,146.590232315469,16462.4600861639,6.50159620451896,299.644611379132,272.440558304258,13.7952644609243,87.8225851099505,5.19898550361322,0
6.62601218407531,112.299485482847,25839.8941037115,7.65874687809831,312.2470431487,327.248078633869,19.409146560147,85.7851028383068,4.1943131293054,0
7.79383357299355,176.866482894018,18344.6803608362,7.56767688428186,338.229597269824,371.216973001417,9.03904245449945,76.2880763113865,4.17293533526433,0
7.59312765027759,261.566172638633,18371.0572010883,6.29754253570528,333.775776610813,387.629572284368,16.5759807712166,51.8309480842437,3.37733763812014,0
7.36273650194979,185.692181022348,16268.4486062585,5.3170192746089,316.918648498788,419.258448054953,16.0242460908416,64.678913771954,4.4085131823975,0
9.32030544529501,129.823858546802,16002.1383195451,4.40503453226724,271.67056164357,499.844167149205,13.0768589021687,82.8375829027802,4.20580973235456,0
3.71979164437192,248.859267284345,23590.9321286561,7.68374222080405,351.555482209904,427.49593124522,20.3937816665201,38.6049368953174,2.71839773388029,0
6.65560502581896,216.441171534089,20571.8457084436,8.98423681626183,333.775776610813,336.831454816082,17.7459961312654,71.7043048644632,2.95164471528867,0
